year,species_code,English_name,total_obs
2020,TP,Tree Pipit,179.0
2020,TS,Eurasian Tree Sparrow,467.0
2020,TT,Ruddy Turnstone,22.0
2020,TU,Tufted Duck,400.0
2020,W.,Northern Wheatear,266.0
2020,WA,Water Rail,1.0
2020,WC,Whinchat,33.0
2020,WH,Common Whitethroat,4584.0
2020,WK,Eurasian Woodcock,3.0
2020,WL,Woodlark,36.0
2020,WO,Wood Warbler,35.0
2020,WP,Common Wood Pigeon,51040.0
2020,WR,Eurasian Wren,20642.0
2020,WT,Willow Tit,8.0
2020,WW,Willow Warbler,2788.0
2020,Y.,Yellowhammer,3191.0
2020,YW,Western Yellow Wagtail,255.0
2020,ZF,Domestic Mallard,31.0
2020,ZL,Domestic Greylag Goose,18.0
2021,AB,Sabine's Gull,1.0
2021,AC,Parasitic Jaeger,4.0
2021,AE,Arctic Tern,127.0
2021,B.,Common Blackbird,66954.0
2021,BA,Bar-tailed Godwit,7.0
2021,BC,Eurasian Blackcap,19697.0
2021,BF,Eurasian Bullfinch,1793.0
2021,BG,Brant Goose,377.0
2021,BH,Black-headed Gull,13753.0
2021,BT,Eurasian Blue Tit,38881.0
2021,BY,Barnacle Goose,176.0
2021,BZ,Common Buzzard,4465.0
2021,C.,Carrion Crow,59157.0
2021,CA,Great Cormorant,1049.0
2021,CB,Corn Bunting,1124.0
2021,CC,Common Chiffchaff,18842.0
2021,CD,Eurasian Collared Dove,8253.0
2021,CG,Canada Goose,8165.0
2021,CH,Eurasian Chaffinch,35135.0
2021,CI,Crested Tit,9.0
2021,CK,Common Cuckoo,1303.0
2021,CM,Common Gull,2769.0
2021,CN,Common Tern,422.0
2021,CO,Eurasian Coot,1845.0
2021,CR,Red Crossbill,307.0
2021,CS,Common Sandpiper,278.0
2021,CT,Coal Tit,4575.0
2021,CU,Eurasian Curlew,4057.0
2021,CY,Scottish Crossbill,18.0
2021,D.,Dunnock,16795.0
2021,DB,Brent Goose (Dark-bellied - bernicla),32.0
2021,DI,White-throated Dipper,107.0
2021,DU,Blyth's Reed Warbler,1.0
2021,DV,Rock Dove,132.0
2021,DW,Dartford Warbler,53.0
2021,EG,Egyptian Goose,274.0
2021,ET,Little Egret,377.0
2021,F.,Northern Fulmar,128.0
2021,FP,Feral Pigeon,18755.0
2021,FQ,Common/Lesser Redpoll,21.0
2021,FR,Common Redpoll,1.0
2021,FW,Helmeted Guineafowl,91.0
2021,G.,European Green Woodpecker,2117.0
2021,GA,Gadwall,462.0
2021,GB,Great Black-backed Gull,629.0
2021,GC,Goldcrest,3805.0
2021,GD,Common Merganser,131.0
2021,GF,Golden Pheasant,1.0
2021,GG,Great Crested Grebe,420.0
2021,GH,Common Grasshopper Warbler,192.0
2021,GJ,Greylag Goose,5661.0
2021,GL,Grey Wagtail,537.0
2021,GO,European Goldfinch,28098.0
2021,GP,European Golden Plover,1821.0
2021,GR,European Greenfinch,5424.0
2021,GS,Great Spotted Woodpecker,4493.0
2021,GT,Great Tit,21915.0
2021,GU,Common Murre,25.0
2021,GV,Grey Plover,9.0
2021,GW,Garden Warbler,841.0
2021,GX,Northern Gannet,159.0
2021,H.,Grey Heron,1453.0
2021,HB,Carrion x Hooded Crow,6.0
2021,HC,Hooded Crow,1548.0
2021,HG,European Herring Gull,23746.0
2021,HM,Western House Martin,4656.0
2021,HS,House Sparrow,52503.0
2021,J.,Eurasian Jay,2209.0
2021,JD,Western Jackdaw,65732.0
2021,JS,Jack Snipe,2.0
2021,JZ,Red-tailed Hawk,1.0
2021,K.,Common Kestrel,858.0
2021,KF,Common Kingfisher,72.0
2021,KI,Black-legged Kittiwake,310.0
2021,L.,Northern Lapwing,5381.0
2021,LA,Lapland Longspur,4.0
2021,LB,Lesser Black-backed Gull,11345.0
2021,LG,Little Grebe,186.0
2021,LI,Common Linnet,12690.0
2021,LO,Little Owl,63.0
2021,LR,Lesser Redpoll,1040.0
2021,LS,Lesser Spotted Woodpecker,8.0
2021,LT,Long-tailed Tit,4542.0
2021,LU,Little Gull,1.0
2021,LW,Lesser Whitethroat,571.0
2021,M.,Mistle Thrush,3134.0
2021,MA,Mallard,14096.0
2021,MG,Eurasian Magpie,19641.0
2021,MH,Common Moorhen,1909.0
2021,MN,Mandarin Duck,230.0
2021,MP,Meadow Pipit,22751.0
2021,MS,Mute Swan,3134.0
2021,MT,Marsh Tit,242.0
2021,MX,Manx Shearwater,96.0
2021,MY,Muscovy Duck,3.0
2021,N.,Common Nightingale,90.0
2021,ND,Common Loon,167.0
2021,NH,Eurasian Nuthatch,2718.0
2021,NW,White-fronted Goose (Greenland - flavirostris),1.0
2021,NX,Great Skua,44.0
2021,OC,Eurasian Oystercatcher,3063.0
2021,OE,Rosy Starling,1.0
2021,OR,White Stork,4.0
2021,P.,Grey Partridge,519.0
2021,PF,European Pied Flycatcher,87.0
2021,PG,Pink-footed Goose,1733.0
2021,PH,Common Pheasant,20402.0
2021,PM,Rock Ptarmigan,24.0
2021,PU,Atlantic Puffin,5.0
2021,PW,White Wagtail,3877.0
2021,PX,Indian Peafowl,76.0
2021,R.,European Robin,43167.0
2021,RA,Razorbill,45.0
2021,RB,Common Reed Bunting,2264.0
2021,RC,European Rock Pipit,76.0
2021,RG,Willow Ptarmigan,1600.0
2021,RI,Rose-ringed Parakeet,2200.0
2021,RK,Common Redshank,414.0
2021,RL,Red-legged Partridge,4222.0
2021,RM,Red-breasted Merganser,37.0
2021,RN,Northern Raven,1859.0
2021,RO,Rook,55740.0
2021,RP,Common Ringed Plover,140.0
2021,RQ,Red-crested Pochard,13.0
2021,RT,Common Redstart,869.0
2021,RV,Reeves's Pheasant,5.0
2021,RW,Common Reed Warbler,1076.0
2021,RZ,Ring Ouzel,132.0
2021,S.,Eurasian Skylark,28340.0
2021,SA,European Shag,149.0
2021,SC,European Stonechat,1215.0
2021,SD,Stock Dove,6696.0
2021,SF,Spotted Flycatcher,203.0
2021,SG,Common Starling,41697.0
2021,SH,Eurasian Sparrowhawk,382.0
2021,SI,Common Swift,6415.0
2021,SK,Eurasian Siskin,2147.0
2021,SL,Barn Swallow,14905.0
2021,SM,Sand Martin,2647.0
2021,SN,Common Snipe,832.0
2021,SS,Sanderling,112.0
2021,ST,Song Thrush,16281.0
2021,SU,Common Shelduck,1843.0
2021,SW,Sedge Warbler,1306.0
2021,T.,Eurasian Teal,452.0
2021,TC,Eurasian Treecreeper,832.0
2021,TD,European Turtle Dove,22.0
2021,TE,Sandwich Tern,52.0
2021,TH,Short-toed Treecreeper,2.0
2021,TO,Tawny Owl,109.0
2021,TP,Tree Pipit,598.0
2021,TS,Eurasian Tree Sparrow,1515.0
2021,TT,Ruddy Turnstone,85.0
2021,TU,Tufted Duck,1277.0
2021,UD,Ruddy Shelduck,1.0
2021,W.,Northern Wheatear,1655.0
2021,WA,Water Rail,8.0
2021,WC,Whinchat,202.0
2021,WG,Greater White-fronted Goose,1.0
2021,WH,Common Whitethroat,9303.0
2021,WK,Eurasian Woodcock,11.0
2021,WL,Woodlark,81.0
2021,WO,Wood Warbler,63.0
2021,WP,Common Wood Pigeon,143023.0
2021,WR,Eurasian Wren,54018.0
2021,WT,Willow Tit,27.0
2021,WW,Willow Warbler,12256.0
2021,XB,Unidentified crossbill,2.0
2021,Y.,Yellowhammer,9196.0
2021,YW,Western Yellow Wagtail,638.0
2021,ZF,Domestic Mallard,83.0
2021,ZL,Domestic Greylag Goose,111.0
2022,AC,Parasitic Jaeger,6.0
2022,AE,Arctic Tern,129.0
2022,AS,Black Swan,7.0
2022,B.,Common Blackbird,63450.0
2022,BA,Bar-tailed Godwit,8.0
2022,BC,Eurasian Blackcap,19638.0
2022,BF,Eurasian Bullfinch,1641.0
2022,BG,Brant Goose,109.0
2022,BH,Black-headed Gull,14530.0
2022,BT,Eurasian Blue Tit,37447.0
2022,BY,Barnacle Goose,117.0
2022,BZ,Common Buzzard,4328.0
2022,C.,Carrion Crow,57096.0
2022,CA,Great Cormorant,966.0
2022,CB,Corn Bunting,1098.0
2022,CC,Common Chiffchaff,21444.0
2022,CD,Eurasian Collared Dove,8404.0
2022,CG,Canada Goose,8282.0
2022,CH,Eurasian Chaffinch,31349.0
2022,CI,Crested Tit,12.0
2022,CK,Common Cuckoo,1244.0
2022,CM,Common Gull,2635.0
2022,CN,Common Tern,434.0
2022,CO,Eurasian Coot,1927.0
2022,CR,Red Crossbill,437.0
2022,CS,Common Sandpiper,284.0
2022,CT,Coal Tit,4220.0
2022,CU,Eurasian Curlew,3910.0
2022,CY,Scottish Crossbill,9.0
2022,D.,Dunnock,15942.0
2022,DI,White-throated Dipper,101.0
2022,DV,Rock Dove,182.0
2022,DW,Dartford Warbler,89.0
2022,EG,Egyptian Goose,451.0
2022,ET,Little Egret,434.0
2022,F.,Northern Fulmar,216.0
2022,FP,Feral Pigeon,19258.0
2022,FQ,Common/Lesser Redpoll,25.0
2022,FW,Helmeted Guineafowl,109.0
2022,G.,European Green Woodpecker,1825.0
2022,GA,Gadwall,375.0
2022,GB,Great Black-backed Gull,673.0
2022,GC,Goldcrest,4242.0
2022,GD,Common Merganser,177.0
2022,GF,Golden Pheasant,1.0
2022,GG,Great Crested Grebe,308.0
2022,GH,Common Grasshopper Warbler,212.0
2022,GJ,Greylag Goose,6306.0
2022,GL,Grey Wagtail,589.0
2022,GO,European Goldfinch,28320.0
2022,GP,European Golden Plover,1243.0
2022,GR,European Greenfinch,5449.0
2022,GS,Great Spotted Woodpecker,4367.0
2022,GT,Great Tit,21178.0
2022,GU,Common Murre,64.0
2022,GV,Grey Plover,23.0
2022,GW,Garden Warbler,907.0
2022,GX,Northern Gannet,93.0
2022,H.,Grey Heron,1475.0
2022,HB,Carrion x Hooded Crow,7.0
2022,HC,Hooded Crow,1249.0
2022,HG,European Herring Gull,24554.0
2022,HM,Western House Martin,5022.0
2022,HS,House Sparrow,48812.0
2022,J.,Eurasian Jay,2219.0
2022,JD,Western Jackdaw,63657.0
2022,JS,Jack Snipe,1.0
2022,JZ,Red-tailed Hawk,2.0
2022,K.,Common Kestrel,863.0
2022,KF,Common Kingfisher,93.0
2022,KI,Black-legged Kittiwake,519.0
2022,KN,Red Knot,52.0
2022,L.,Northern Lapwing,4939.0
2022,LA,Lapland Longspur,2.0
2022,LB,Lesser Black-backed Gull,10072.0
2022,LG,Little Grebe,227.0
2022,LI,Common Linnet,11432.0
2022,LN,Long-tailed Duck,50.0
2022,LO,Little Owl,61.0
2022,LR,Lesser Redpoll,879.0
2022,LS,Lesser Spotted Woodpecker,8.0
2022,LT,Long-tailed Tit,4805.0
2022,LW,Lesser Whitethroat,597.0
2022,M.,Mistle Thrush,2816.0
2022,MA,Mallard,12370.0
2022,MG,Eurasian Magpie,19450.0
2022,MH,Common Moorhen,1990.0
2022,MN,Mandarin Duck,192.0
2022,MP,Meadow Pipit,21460.0
2022,MS,Mute Swan,2811.0
2022,MT,Marsh Tit,262.0
2022,MX,Manx Shearwater,341.0
2022,N.,Common Nightingale,95.0
2022,ND,Common Loon,20.0
2022,NH,Eurasian Nuthatch,2466.0
2022,NX,Great Skua,8.0
2022,OC,Eurasian Oystercatcher,2957.0
2022,OR,White Stork,5.0
2022,P.,Grey Partridge,497.0
2022,PF,European Pied Flycatcher,116.0
2022,PG,Pink-footed Goose,531.0
2022,PH,Common Pheasant,16700.0
2022,PM,Rock Ptarmigan,12.0
2022,PW,White Wagtail,3974.0
2022,PX,Indian Peafowl,94.0
2022,QL,Cockatiel,1.0
2022,R.,European Robin,40644.0
2022,RA,Razorbill,15.0
2022,RB,Common Reed Bunting,2023.0
2022,RC,European Rock Pipit,80.0
2022,RG,Willow Ptarmigan,1365.0
2022,RI,Rose-ringed Parakeet,2352.0
2022,RK,Common Redshank,367.0
2022,RL,Red-legged Partridge,3041.0
2022,RM,Red-breasted Merganser,39.0
2022,RN,Northern Raven,1731.0
2022,RO,Rook,50755.0
2022,RP,Common Ringed Plover,143.0
2022,RQ,Red-crested Pochard,9.0
2022,RT,Common Redstart,959.0
2022,RW,Common Reed Warbler,1001.0
2022,RZ,Ring Ouzel,84.0
2022,S.,Eurasian Skylark,27565.0
2022,SA,European Shag,138.0
2022,SC,European Stonechat,1642.0
2022,SD,Stock Dove,6783.0
2022,SF,Spotted Flycatcher,172.0
2022,SG,Common Starling,38571.0
2022,SH,Eurasian Sparrowhawk,370.0
2022,SI,Common Swift,5054.0
2022,SK,Eurasian Siskin,1826.0
2022,SL,Barn Swallow,14976.0
2022,SM,Sand Martin,2063.0
2022,SN,Common Snipe,712.0
2022,SS,Sanderling,77.0
2022,ST,Song Thrush,16076.0
2022,SU,Common Shelduck,1739.0
2022,SW,Sedge Warbler,1189.0
2022,T.,Eurasian Teal,417.0
2022,TC,Eurasian Treecreeper,836.0
2022,TD,European Turtle Dove,16.0
2022,TE,Sandwich Tern,118.0
2022,TH,Short-toed Treecreeper,2.0
2022,TO,Tawny Owl,104.0
2022,TP,Tree Pipit,638.0
2022,TS,Eurasian Tree Sparrow,1289.0
2022,TT,Ruddy Turnstone,72.0
2022,TU,Tufted Duck,1455.0
2022,W.,Northern Wheatear,1316.0
2022,WA,Water Rail,6.0
2022,WC,Whinchat,233.0
2022,WH,Common Whitethroat,9296.0
2022,WK,Eurasian Woodcock,21.0
2022,WL,Woodlark,93.0
2022,WO,Wood Warbler,66.0
2022,WP,Common Wood Pigeon,138756.0
2022,WR,Eurasian Wren,59031.0
2022,WT,Willow Tit,12.0
2022,WW,Willow Warbler,12168.0
2022,XB,Unidentified crossbill,42.0
2022,Y.,Yellowhammer,8265.0
2022,YW,Western Yellow Wagtail,453.0
2022,ZF,Domestic Mallard,202.0
2022,ZL,Domestic Greylag Goose,75.0
2023,AC,Parasitic Jaeger,19.0
2023,AE,Arctic Tern,67.0
2023,AS,Black Swan,2.0
2023,B.,Common Blackbird,62343.0
2023,BA,Bar-tailed Godwit,18.0
2023,BC,Eurasian Blackcap,17150.0
2023,BF,Eurasian Bullfinch,1612.0
2023,BG,Brant Goose,528.0
2023,BH,Black-headed Gull,13909.0
2023,BT,Eurasian Blue Tit,39052.0
2023,BY,Barnacle Goose,34.0
2023,BZ,Common Buzzard,4084.0
2023,C.,Carrion Crow,59508.0
2023,CA,Great Cormorant,1009.0
2023,CB,Corn Bunting,1120.0
2023,CC,Common Chiffchaff,23375.0
2023,CD,Eurasian Collared Dove,8288.0
2023,CG,Canada Goose,7308.0
2023,CH,Eurasian Chaffinch,31345.0
2023,CI,Crested Tit,12.0
2023,CK,Common Cuckoo,1255.0
2023,CM,Common Gull,2982.0
2023,CN,Common Tern,210.0
2023,CO,Eurasian Coot,1681.0
2023,CR,Red Crossbill,653.0
2023,CS,Common Sandpiper,255.0
2023,CT,Coal Tit,5050.0
2023,CU,Eurasian Curlew,3935.0
2023,CY,Scottish Crossbill,1.0
2023,D.,Dunnock,15107.0
2023,DI,White-throated Dipper,99.0
2023,DR,Spotted Redshank,3.0
2023,DV,Rock Dove,163.0
2023,DW,Dartford Warbler,62.0
2023,EG,Egyptian Goose,435.0
2023,ET,Little Egret,435.0
2023,F.,Northern Fulmar,228.0
2023,FP,Feral Pigeon,20141.0
2023,FQ,Common/Lesser Redpoll,25.0
2023,FR,Common Redpoll,2.0
2023,FW,Helmeted Guineafowl,55.0
2023,FZ,Zitting Cisticola,1.0
2023,G.,European Green Woodpecker,1802.0
2023,GA,Gadwall,480.0
2023,GB,Great Black-backed Gull,570.0
2023,GC,Goldcrest,4647.0
2023,GD,Common Merganser,164.0
2023,GG,Great Crested Grebe,330.0
2023,GH,Common Grasshopper Warbler,230.0
2023,GJ,Greylag Goose,5137.0
2023,GL,Grey Wagtail,452.0
2023,GO,European Goldfinch,27776.0
2023,GP,European Golden Plover,1375.0
2023,GR,European Greenfinch,5879.0
2023,GS,Great Spotted Woodpecker,4180.0
2023,GT,Great Tit,21794.0
2023,GU,Common Murre,27.0
2023,GW,Garden Warbler,1028.0
2023,GX,Northern Gannet,194.0
2023,GZ,Glaucous Gull,1.0
2023,H.,Grey Heron,1402.0
2023,HB,Carrion x Hooded Crow,10.0
2023,HC,Hooded Crow,1423.0
2023,HG,European Herring Gull,26527.0
2023,HM,Western House Martin,5187.0
2023,HS,House Sparrow,47775.0
2023,J.,Eurasian Jay,2102.0
2023,JD,Western Jackdaw,63749.0
2023,K.,Common Kestrel,1002.0
2023,KF,Common Kingfisher,59.0
2023,KI,Black-legged Kittiwake,286.0
2023,L.,Northern Lapwing,4588.0
2023,LA,Lapland Longspur,1.0
2023,LB,Lesser Black-backed Gull,9855.0
2023,LG,Little Grebe,175.0
2023,LI,Common Linnet,11987.0
2023,LM,Lady Amherst's Pheasant,2.0
2023,LN,Long-tailed Duck,1.0
2023,LO,Little Owl,41.0
2023,LR,Lesser Redpoll,845.0
2023,LS,Lesser Spotted Woodpecker,15.0
2023,LT,Long-tailed Tit,4924.0
2023,LW,Lesser Whitethroat,531.0
2023,M.,Mistle Thrush,2704.0
2023,MA,Mallard,12838.0
2023,MG,Eurasian Magpie,19755.0
2023,MH,Common Moorhen,1779.0
2023,MN,Mandarin Duck,216.0
2023,MP,Meadow Pipit,20626.0
2023,MS,Mute Swan,1847.0
2023,MT,Marsh Tit,230.0
2023,MX,Manx Shearwater,175.0
2023,MY,Muscovy Duck,2.0
2023,N.,Common Nightingale,107.0
2023,ND,Common Loon,12.0
2023,NH,Eurasian Nuthatch,2716.0
2023,NX,Great Skua,23.0
2023,OC,Eurasian Oystercatcher,3516.0
2023,OO,Woodchat Shrike,1.0
2023,OR,White Stork,17.0
2023,P.,Grey Partridge,440.0
2023,PF,European Pied Flycatcher,63.0
2023,PG,Pink-footed Goose,656.0
2023,PH,Common Pheasant,14826.0
2023,PM,Rock Ptarmigan,11.0
2023,PW,White Wagtail,3577.0
2023,PX,Indian Peafowl,67.0
2023,R.,European Robin,41486.0
2023,RA,Razorbill,17.0
2023,RB,Common Reed Bunting,2148.0
2023,RC,European Rock Pipit,97.0
2023,RG,Willow Ptarmigan,1344.0
2023,RI,Rose-ringed Parakeet,3251.0
2023,RK,Common Redshank,428.0
2023,RL,Red-legged Partridge,1766.0
2023,RM,Red-breasted Merganser,32.0
2023,RN,Northern Raven,1986.0
2023,RO,Rook,50722.0
2023,RP,Common Ringed Plover,263.0
2023,RQ,Red-crested Pochard,5.0
2023,RT,Common Redstart,923.0
2023,RV,Reeves's Pheasant,3.0
2023,RW,Common Reed Warbler,1060.0
2023,RZ,Ring Ouzel,88.0
2023,S.,Eurasian Skylark,28329.0
2023,SA,European Shag,263.0
2023,SC,European Stonechat,1581.0
2023,SD,Stock Dove,6814.0
2023,SF,Spotted Flycatcher,246.0
2023,SG,Common Starling,37975.0
2023,SH,Eurasian Sparrowhawk,410.0
2023,SI,Common Swift,4410.0
2023,SK,Eurasian Siskin,2215.0
2023,SL,Barn Swallow,17873.0
2023,SM,Sand Martin,3074.0
2023,SN,Common Snipe,623.0
2023,SP,Greater Scaup,1.0
2023,SS,Sanderling,49.0
2023,ST,Song Thrush,15655.0
2023,SU,Common Shelduck,1527.0
2023,SW,Sedge Warbler,1423.0
2023,T.,Eurasian Teal,546.0
2023,TC,Eurasian Treecreeper,958.0
2023,TD,European Turtle Dove,16.0
2023,TE,Sandwich Tern,111.0
2023,TH,Short-toed Treecreeper,4.0
2023,TO,Tawny Owl,91.0
2023,TP,Tree Pipit,709.0
2023,TS,Eurasian Tree Sparrow,1140.0
2023,TT,Ruddy Turnstone,45.0
2023,TU,Tufted Duck,1304.0
2023,W.,Northern Wheatear,1148.0
2023,WA,Water Rail,10.0
2023,WC,Whinchat,217.0
2023,WG,Greater White-fronted Goose,1.0
2023,WH,Common Whitethroat,8831.0
2023,WK,Eurasian Woodcock,12.0
2023,WL,Woodlark,111.0
2023,WO,Wood Warbler,53.0
2023,WP,Common Wood Pigeon,142109.0
2023,WR,Eurasian Wren,58674.0
2023,WT,Willow Tit,30.0
2023,WW,Willow Warbler,11638.0
2023,XB,Unidentified crossbill,30.0
2023,Y.,Yellowhammer,7493.0
2023,YW,Western Yellow Wagtail,441.0
2023,ZF,Domestic Mallard,104.0
2023,ZL,Domestic Greylag Goose,154.0
